latitude,longitude,sample date,nir,green,swir16,swir22,ndmi,mndwi,pet,month,sample_year,pop_density_nn,distance_km_to_pd_cell,river_mouthORjunction,river_mouth,river_junction
-32.99163889,27.64002778,2015-08-27,15231.5,9511.5,12598.5,10126.0,0.0946101329500539,-0.1396200814111255,158.40001,2015-07-31,2015,39.78410339355469,0.5437661802103837,0,0,0
-32.08639,25.57556,2011-02-09,14278.5,10335.5,12794.5,10912.0,0.0548147600930816,-0.1063121487245996,185.90001,2011-01-31,2011,0.9664238691329956,0.27943348761396497,0,0,0
-33.329167,26.0775,2015-06-24,12940.0,9303.0,10895.0,9188.0,0.0857981959303545,-0.0788196851173379,177.6,2015-05-31,2015,2.09867000579834,0.06033105693891206,0,0,0
-32.043333,27.822778,2014-07-07,13210.5,9910.5,13044.5,11160.5,0.0063226052180537,-0.1365279895447609,141.1,2014-06-30,2014,105.8449478149414,0.4426661034719633,0,0,0
-33.731111,24.618333,2012-10-04,12701.0,8573.0,10332.5,8617.0,0.1028284889400221,-0.0930681547697755,169.40001,2012-09-30,2012,6.3452911376953125,0.2056223756965007,0,0,0
-32.043333,27.822778,2014-06-02,13445.5,9492.5,11979.0,9927.5,0.0576805836889614,-0.1158046713084781,141.1,2014-05-31,2014,105.8449478149414,0.4426661034719633,0,0,0
-33.731111,24.618333,2013-05-23,14960.5,9477.0,11952.0,10080.0,0.1117882025081282,-0.1154976900461985,161.40001,2013-05-31,2013,6.710563659667969,0.2056223756965007,0,0,0
-32.043333,27.822778,2014-10-27,12962.0,10243.5,12659.0,10791.5,0.0118262362905429,-0.1054688352799908,161.90001,2014-10-31,2014,105.8449478149414,0.4426661034719633,0,0,0
-31.903056,25.482222,2014-05-19,13404.5,9492.0,12325.5,10372.0,0.0419354838709677,-0.1298728085252658,187.90001,2014-04-30,2014,0.9455900192260742,0.4162283082562196,0,0,0
-32.579167,27.366667,2012-03-05,15243.5,8745.5,11706.0,9497.0,0.1312640308725579,-0.1447571082805655,134.0,2012-02-29,2012,9.526351928710936,0.27693544409803744,0,0,0
-32.802778,27.856389,2014-05-05,16278.5,8674.5,12632.0,9686.5,0.1261306445755002,-0.1857414404055092,129.40001,2014-04-30,2014,9.637731552124023,0.3815016265737089,0,0,0
-32.99163889,27.64002778,2011-06-02,14525.5,9493.5,12425.5,9973.0,0.0814267233413417,-0.1305705998093262,131.2,2011-05-31,2011,46.56295776367188,0.5437661802103837,0,0,0
-32.99163889,27.64002778,2011-01-14,14525.5,9493.5,12425.5,9973.0,0.0814267233413417,-0.1305705998093262,131.2,2011-01-31,2011,46.56295776367188,0.5437661802103837,0,0,0
-32.99163889,27.64002778,2014-10-30,14693.5,9493.5,13449.0,11459.0,0.0442213733676823,-0.1724092840797638,156.3,2014-10-31,2014,42.040828704833984,0.5437661802103837,0,0,0
-34.096389,24.439167,2011-10-12,14525.5,9493.5,12425.5,9973.0,0.0814267233413417,-0.1305705998093262,152.0,2011-09-30,2011,1.6331089735031128,0.26884909902085036,0,0,0
-33.18536111,27.39075,2015-11-18,20018.0,9304.0,12432.0,9650.0,0.2337750385208012,-0.1439087228560906,161.90001,2015-10-31,2015,28.833419799804688,0.4560290899800604,0,0,0
-32.99163889,27.64002778,2015-07-30,14629.0,9431.5,12426.0,10006.0,0.0814267233413417,-0.1370010293949439,158.40001,2015-07-31,2015,39.78410339355469,0.5437661802103837,0,0,0
-32.00055556,28.58166667,2014-10-29,11417.5,12053.0,9903.0,9023.0,0.0710349194437278,0.0979231189652027,152.5,2014-10-31,2014,53.75333404541016,0.5708455731452748,0,0,0
-32.043333,27.822778,2014-02-04,14530.0,9747.0,11965.5,9916.5,0.0967900209469532,-0.1021761658031083,141.1,2014-01-31,2014,105.8449478149414,0.4426661034719633,0,0,0
-33.771111,25.386667,2014-12-04,17470.5,9528.0,13101.0,10068.0,0.1429272361513174,-0.1578947368421046,174.0,2014-11-30,2014,527.6852416992188,0.04150071355448281,0,0,0
-32.579167,27.366667,2012-05-29,11906.5,8584.5,10940.0,9242.0,0.0423040728339132,-0.1206432943225172,134.0,2012-05-31,2012,9.526351928710936,0.27693544409803744,0,0,0
-33.329167,26.0775,2015-10-06,13986.5,8949.5,10916.5,9273.5,0.1232783198811388,-0.0990133897110636,177.6,2015-09-30,2015,2.09867000579834,0.06033105693891206,0,0,0
-33.18536111,27.39075,2013-10-21,18905.5,9320.0,12488.0,9562.0,0.2044212974023285,-0.1452677916360961,165.2,2013-09-30,2013,30.26336479187012,0.4560290899800604,0,0,0
-32.579167,27.366667,2014-07-07,12178.0,8729.0,11578.5,9874.0,0.0252351987877002,-0.1403176166440963,135.6,2014-06-30,2014,8.780628204345703,0.27693544409803744,0,0,0
-32.99163889,27.64002778,2015-09-28,14525.5,9493.5,12425.5,9973.0,0.0814267233413417,-0.1305705998093262,158.40001,2015-09-30,2015,39.78410339355469,0.5437661802103837,0,0,0
-34.096389,24.439167,2013-02-26,14697.0,8345.0,10882.0,8734.0,0.1491457836506509,-0.1319498621729852,135.40001,2013-02-28,2013,1.57272469997406,0.26884909902085036,0,0,0
-34.096389,24.439167,2011-11-08,14338.5,8332.0,10467.5,8750.0,0.1560509554140127,-0.1135934466342184,152.0,2011-10-31,2011,1.6331089735031128,0.26884909902085036,0,0,0
-32.99163889,27.64002778,2011-06-30,13424.5,9646.0,10982.0,9259.0,0.1000757994796468,-0.0647663370176456,131.2,2011-06-30,2011,46.56295776367188,0.5437661802103837,0,0,0
-32.99163889,27.64002778,2011-02-10,16227.0,9602.0,12598.5,9917.5,0.1258781287401779,-0.134974437512668,131.2,2011-01-31,2011,46.56295776367188,0.5437661802103837,0,0,0
-32.00055556,28.58166667,2013-05-08,11016.0,10945.0,8307.0,8150.0,0.1401956217978574,0.1370247247039261,126.1,2013-04-30,2013,50.51758193969727,0.5708455731452748,0,0,0
-32.99163889,27.64002778,2014-05-05,16510.0,9488.5,13107.5,10338.0,0.1148814045749978,-0.1601610904584875,132.5,2014-04-30,2014,42.040828704833984,0.5437661802103837,0,0,0
-33.731111,24.618333,2014-02-26,13483.0,8481.5,10416.0,8946.0,0.1283317293610611,-0.1023680381002772,158.6,2014-02-28,2014,6.045576095581056,0.2056223756965007,0,0,0
-31.903056,25.482222,2011-03-08,14525.5,9294.0,12535.0,10457.0,0.0735573991611389,-0.1484722158596356,188.7,2011-02-28,2011,1.4227688312530515,0.4162283082562196,0,0,0
-33.202778,24.235556,2011-05-30,14525.5,9493.5,12425.5,9973.0,0.0814267233413417,-0.1305705998093262,183.90001,2011-05-31,2011,0.0527627505362033,0.21103275984308797,0,0,0
-32.99163889,27.64002778,2015-02-13,21308.0,13553.0,18512.5,16452.0,0.0702025338707449,-0.1546677893686356,158.40001,2015-01-31,2015,39.78410339355469,0.5437661802103837,0,0,0
-32.515278,28.015556,2015-04-22,11649.5,8901.0,10654.0,9206.0,0.0446342502297845,-0.0896445921759136,159.40001,2015-03-31,2015,0.9153597354888916,0.4598816216965283,0,0,0
-34.096389,24.439167,2013-03-26,14697.0,8345.0,10882.0,8734.0,0.1491457836506509,-0.1319498621729852,135.40001,2013-03-31,2013,1.57272469997406,0.26884909902085036,0,0,0
-32.08639,25.57556,2013-12-06,16012.0,10869.0,13317.0,10685.5,0.091888574448498,-0.1012155792607289,198.8,2013-11-30,2013,1.2933717966079712,0.27943348761396497,0,0,0
-31.905,25.43,2014-04-29,12888.0,9263.5,11584.0,10126.0,0.0532853873814972,-0.1113083103489621,188.0,2014-04-30,2014,35.31074905395508,0.20192657659503516,0,0,0
-32.043333,27.822778,2011-04-11,13489.5,9356.5,11504.5,9696.5,0.0794190605745378,-0.1029672594794108,141.1,2011-03-31,2011,123.24223327636717,0.4426661034719633,0,0,0
-32.043333,27.822778,2012-11-19,14525.5,9493.5,12425.5,9973.0,0.0814267233413417,-0.1305705998093262,159.7,2012-11-30,2012,113.69765472412108,0.4426661034719633,0,0,0
-32.605278,25.885,2014-02-28,16734.5,9950.0,14409.5,11808.0,0.0746532237349088,-0.1830702600628084,169.7,2014-02-28,2014,0.5578985214233398,0.1402591013518024,0,0,0
-33.001667,25.161389,2014-01-29,14188.5,10804.0,16741.5,14415.0,-0.0825412221144519,-0.2155524495834157,191.2,2014-01-31,2014,2.8892006874084473,0.324865598352976,0,0,0
-33.18536111,27.39075,2015-01-16,20077.0,9791.5,13060.0,9985.0,0.2117572502036998,-0.1430321860709356,161.90001,2014-12-31,2015,28.833419799804688,0.4560290899800604,0,0,0
-32.99163889,27.64002778,2011-05-06,13294.0,8682.0,10771.5,8894.0,0.1048181006004446,-0.1074099776389847,131.2,2011-04-30,2011,46.56295776367188,0.5437661802103837,0,0,0
-32.08639,25.57556,2014-08-15,13680.5,10905.0,14832.5,12182.0,-0.0404026233647809,-0.1525983487129668,197.90001,2014-07-31,2014,0.8885679841041564,0.27943348761396497,0,0,0
-32.605278,25.885,2013-05-28,15063.0,9381.5,13477.0,11333.5,0.0555711282410651,-0.1791674869304627,172.7,2013-05-31,2013,1.4503675699234009,0.1402591013518024,0,0,0
-33.731111,24.618333,2015-04-09,14468.5,8885.5,10462.5,8944.0,0.1606834864225261,-0.0815071325201567,173.6,2015-03-31,2015,9.630534172058104,0.2056223756965007,0,0,0
-32.99163889,27.64002778,2013-12-05,6281.0,4829.5,5173.5,4286.5,0.0966868916146492,-0.0343896830950711,162.40001,2013-11-30,2013,46.48613739013672,0.5437661802103837,0,0,0
-32.08639,25.57556,2012-11-08,16162.0,10654.0,14157.0,11210.5,0.0661301494112602,-0.1411873765668448,206.8,2012-10-31,2012,1.0499072074890137,0.27943348761396497,0,0,0
-32.99163889,27.64002778,2015-01-16,21308.0,13553.0,18512.5,16452.0,0.0702025338707449,-0.1546677893686356,158.40001,2014-12-31,2015,39.78410339355469,0.5437661802103837,0,0,0
-32.579167,27.366667,2011-03-09,17552.0,8775.0,12107.5,9635.0,0.1835668167029114,-0.1595833832156104,135.7,2011-02-28,2011,10.562309265136719,0.27693544409803744,0,0,0
-32.802778,27.856389,2014-10-02,14831.0,9084.5,13506.5,10759.5,0.0467401852668725,-0.1957416670355442,152.0,2014-09-30,2014,9.637731552124023,0.3815016265737089,0,0,0
-32.99163889,27.64002778,2013-03-07,17203.5,9672.5,13231.5,10301.0,0.1305076392311483,-0.1553877052043304,133.7,2013-02-28,2013,46.48613739013672,0.5437661802103837,0,0,0
-32.99163889,27.64002778,2012-04-05,16457.0,9438.0,12484.5,9881.0,0.1372596444551941,-0.1389668149161813,132.90001,2012-03-31,2012,51.94940185546875,0.5437661802103837,0,0,0
-32.99163889,27.64002778,2012-07-26,13229.0,8908.0,11736.5,9225.0,0.0597824998497927,-0.1370098573469925,150.3,2012-07-31,2012,51.94940185546875,0.5437661802103837,0,0,0
-32.605278,25.885,2014-11-06,14488.0,10149.0,14249.0,12456.0,0.0083168041201238,-0.1680465611935397,186.3,2014-10-31,2014,0.5578985214233398,0.1402591013518024,0,0,0
-32.605278,25.885,2014-01-30,16734.5,9950.0,14409.5,11808.0,0.0746532237349088,-0.1830702600628084,169.7,2014-01-31,2014,0.5578985214233398,0.1402591013518024,0,0,0
-32.605278,25.885,2012-08-16,14177.0,10290.0,14948.0,13164.5,-0.0264721030042918,-0.184562960614945,192.8,2012-07-31,2012,0.7580317854881286,0.1402591013518024,0,0,0
-34.096389,24.439167,2014-02-05,15394.0,8462.5,10996.0,8837.5,0.1666540356195528,-0.1302001695916944,134.2,2014-01-31,2014,1.7834725379943848,0.26884909902085036,0,0,0
-32.99163889,27.64002778,2014-02-07,16959.5,9266.0,12864.5,9973.0,0.1373055257510729,-0.1626036465511391,132.5,2014-01-31,2014,42.040828704833984,0.5437661802103837,0,0,0
-33.094444,25.012778,2014-10-08,14706.0,10371.5,14302.0,12403.0,0.013927192498621,-0.1593004640606312,207.0,2014-09-30,2014,0.5601381063461303,0.24624344354667171,0,0,0
-32.043333,27.822778,2011-05-09,13707.0,9782.0,11963.5,10077.0,0.0679184277672815,-0.1003196063553374,141.1,2011-04-30,2011,123.24223327636717,0.4426661034719633,0,0,0
-34.096389,24.439167,2015-09-16,14387.0,8290.5,10457.5,8849.5,0.1581637787035359,-0.1155856624706629,150.7,2015-08-31,2015,1.8992401361465452,0.26884909902085036,0,0,0
-33.001667,25.161389,2015-02-05,13800.0,10931.0,17729.0,15495.5,-0.1246154334105109,-0.237194696441032,214.40001,2015-01-31,2015,2.6413953304290767,0.324865598352976,0,0,0
-32.605278,25.885,2013-07-15,14264.0,9698.5,13676.5,11753.0,0.0210268248599702,-0.1701818181818174,189.40001,2013-06-30,2013,1.4503675699234009,0.1402591013518024,0,0,0
-32.043333,27.822778,2012-06-04,12183.0,9605.5,12027.0,10416.0,0.0064436183395291,-0.1119380561654912,139.7,2012-05-31,2012,113.69765472412108,0.4426661034719633,0,0,0
-32.515278,28.015556,2014-01-13,15493.5,10272.0,12746.0,10389.0,0.0972927990934683,-0.1074811017464588,131.8,2013-12-31,2014,1.1969814300537107,0.4598816216965283,0,0,0
-32.99163889,27.64002778,2013-05-30,16178.5,9203.0,12425.5,10140.5,0.1312054258145714,-0.1489932265298095,133.7,2013-05-31,2013,46.48613739013672,0.5437661802103837,0,0,0
-32.08639,25.57556,2015-04-09,15629.0,10259.5,12621.0,10268.0,0.1064778761061946,-0.1032101571206918,213.6,2015-03-31,2015,1.403011441230774,0.27943348761396497,0,0,0
-33.731111,24.618333,2014-04-24,15315.0,8735.0,11011.0,9173.0,0.1634885664362227,-0.1152638509065121,158.6,2014-04-30,2014,6.045576095581056,0.2056223756965007,0,0,0
-32.00055556,28.58166667,2014-04-09,10256.5,10433.0,8827.0,8500.0,0.0749076427280111,0.0833852544132913,129.1,2014-03-31,2014,53.75333404541016,0.5708455731452748,0,0,0
-32.08639,25.57556,2015-05-08,14327.0,10038.0,12965.5,11126.0,0.0498854996793991,-0.1272632425500462,213.6,2015-04-30,2015,1.403011441230774,0.27943348761396497,0,0,0
-32.605278,25.885,2013-11-08,16131.0,10603.5,15794.5,13722.5,0.0105401638188908,-0.1966436851276604,189.40001,2013-10-31,2013,1.4503675699234009,0.1402591013518024,0,0,0
-33.731111,24.618333,2015-03-08,11480.5,8483.0,9524.0,8344.0,0.093146706658097,-0.0578108513355914,173.6,2015-02-28,2015,9.630534172058104,0.2056223756965007,0,0,0
-32.99163889,27.64002778,2014-05-27,16464.5,9282.0,12373.0,9781.0,0.1418812310359774,-0.1427383975987063,132.5,2014-05-31,2014,42.040828704833984,0.5437661802103837,0,0,0
-32.515278,28.015556,2011-06-06,12269.0,9291.0,10075.0,8627.0,0.0981919083422842,-0.0404833212847256,131.2,2011-05-31,2011,1.3938639163970947,0.4598816216965283,0,0,0
-32.605278,25.885,2013-06-19,14411.0,9949.0,13624.0,11672.5,0.0280720527911539,-0.1558986976625794,172.7,2013-05-31,2013,1.4503675699234009,0.1402591013518024,0,0,0
-32.043333,27.822778,2013-10-21,14253.0,10715.5,13934.0,11753.0,0.0113172739206016,-0.1305705998093262,164.90001,2013-09-30,2013,109.65482330322264,0.4426661034719633,0,0,0
-31.905,25.43,2013-09-10,12732.0,9729.5,13825.0,11978.0,-0.0411567571638362,-0.1738733575325302,198.7,2013-08-31,2013,33.921958923339844,0.20192657659503516,0,0,0
-32.99163889,27.64002778,2012-01-24,14525.5,9493.5,12425.5,9973.0,0.0814267233413417,-0.1305705998093262,132.90001,2012-01-31,2012,51.94940185546875,0.5437661802103837,0,0,0
-32.043333,27.822778,2014-04-07,13491.5,9234.5,11029.0,9418.5,0.1004261740176586,-0.0885582451205364,141.1,2014-03-31,2014,105.8449478149414,0.4426661034719633,0,0,0
-32.00055556,28.58166667,2011-07-06,10754.0,11229.0,9285.5,8738.5,0.0732802714638588,0.0947378683370294,127.200005,2011-06-30,2011,44.051284790039055,0.5708455731452748,0,0,0
-33.18536111,27.39075,2015-09-28,14525.5,9493.5,12425.5,9973.0,0.0814267233413417,-0.1305705998093262,161.90001,2015-09-30,2015,28.833419799804688,0.4560290899800604,0,0,0
-32.605278,25.885,2013-09-10,14749.0,10455.5,16345.0,14205.0,-0.0513282305267897,-0.2197533628103945,189.40001,2013-08-31,2013,1.4503675699234009,0.1402591013518024,0,0,0
-31.905,25.43,2013-08-14,12135.5,9670.0,13138.0,11553.0,-0.0396660533760658,-0.1520519116099607,198.7,2013-07-31,2013,33.921958923339844,0.20192657659503516,0,0,0
-33.18536111,27.39075,2014-07-22,16256.5,8912.5,11946.5,9649.5,0.1528206219196539,-0.1454528021477532,159.40001,2014-06-30,2014,30.141206741333008,0.4560290899800604,0,0,0
-32.043333,27.822778,2012-05-07,14525.5,9493.5,12425.5,9973.0,0.0814267233413417,-0.1305705998093262,139.7,2012-04-30,2012,113.69765472412108,0.4426661034719633,0,0,0
-32.08639,25.57556,2012-07-19,12863.5,10468.0,12101.5,10620.0,0.0305227318245543,-0.0723764372272311,206.8,2012-07-31,2012,1.0499072074890137,0.27943348761396497,0,0,0
-33.001667,25.161389,2014-09-17,13075.5,10164.0,16105.5,14226.0,-0.1038346869538398,-0.226174841546279,204.2,2014-08-31,2014,2.8892006874084473,0.324865598352976,0,0,0
-31.905,25.43,2011-07-06,13018.5,10954.0,13163.5,12073.5,-0.0055381559850278,-0.0916139732559341,188.8,2011-06-30,2011,40.68418884277344,0.20192657659503516,0,0,0
-32.08639,25.57556,2013-03-05,15543.5,10764.0,12807.0,10273.0,0.0965238708312022,-0.0866743031691481,186.1,2013-02-28,2013,1.2933717966079712,0.27943348761396497,0,0,0
-33.18536111,27.39075,2015-10-29,20018.0,9304.0,12432.0,9650.0,0.2337750385208012,-0.1439087228560906,161.90001,2015-10-31,2015,28.833419799804688,0.4560290899800604,0,0,0
-32.08639,25.57556,2012-12-03,16162.0,10654.0,14157.0,11210.5,0.0661301494112602,-0.1411873765668448,206.8,2012-11-30,2012,1.0499072074890137,0.27943348761396497,0,0,0
-32.99163889,27.64002778,2012-05-31,7593.0,4715.5,5605.5,5276.0,0.1505852937833844,-0.0862319542679964,132.90001,2012-05-31,2012,51.94940185546875,0.5437661802103837,0,0,0
-31.905,25.43,2013-07-17,12464.0,9697.5,12935.0,11738.0,-0.0185440371668175,-0.1430465039213514,198.7,2013-06-30,2013,33.921958923339844,0.20192657659503516,0,0,0
-31.903056,25.482222,2012-04-25,13893.0,9273.0,12362.0,10217.0,0.0583127023424109,-0.1427779061705563,173.3,2012-04-30,2012,1.4883977174758911,0.4162283082562196,0,0,0
-34.096389,24.439167,2014-03-25,14744.5,8428.0,10806.5,9006.0,0.1541231262964267,-0.1236580103459922,134.2,2014-03-31,2014,1.7834725379943848,0.26884909902085036,0,0,0
-33.094444,25.012778,2015-07-23,13329.0,9499.5,13145.0,11546.5,0.0069502153055828,-0.1609883194594707,218.2,2015-06-30,2015,0.5501919388771057,0.24624344354667171,0,0,0
-32.802778,27.856389,2015-06-01,14958.0,8634.0,11684.5,9569.0,0.1228675987613775,-0.1501341142308726,155.6,2015-05-31,2015,9.773042678833008,0.3815016265737089,0,0,0
-34.096389,24.439167,2015-11-12,14635.5,8460.0,11053.0,8976.0,0.1394592911224867,-0.1328857684620502,150.7,2015-10-31,2015,1.8992401361465452,0.26884909902085036,0,0,0
-32.99163889,27.64002778,2015-11-18,17012.0,9354.5,13105.5,10271.5,0.1297086411554744,-0.1670080142475504,158.40001,2015-10-31,2015,39.78410339355469,0.5437661802103837,0,0,0
-32.08639,25.57556,2011-03-10,14278.5,10335.5,12794.5,10912.0,0.0548147600930816,-0.1063121487245996,185.90001,2011-02-28,2011,0.9664238691329956,0.27943348761396497,0,0,0
-33.329167,26.0775,2015-07-22,12768.5,8970.0,10912.5,9209.0,0.0783750686204129,-0.0976989815164084,177.6,2015-06-30,2015,2.09867000579834,0.06033105693891206,0,0,0
-33.731111,24.618333,2012-07-26,12462.5,8451.5,10133.5,8602.0,0.1030713400601876,-0.0905030938929239,169.40001,2012-07-31,2012,6.3452911376953125,0.2056223756965007,0,0,0
-32.605278,25.885,2012-12-03,15908.0,9961.0,14036.0,11511.0,0.0625166978359604,-0.1698128932783257,192.8,2012-11-30,2012,0.7580317854881286,0.1402591013518024,0,0,0
-33.094444,25.012778,2015-05-28,14180.0,9240.5,12344.0,10545.0,0.0692203287588599,-0.1437837336977917,218.2,2015-05-31,2015,0.5501919388771057,0.24624344354667171,0,0,0
-34.0325,24.196389,2011-11-08,14525.5,9493.5,12425.5,9973.0,0.0814267233413417,-0.1305705998093262,155.1,2011-10-31,2011,1.5327595472335815,0.36481744989767195,0,0,0
-32.515278,28.015556,2014-05-14,12587.5,9024.0,11153.5,9127.5,0.0604018364854049,-0.1055383471688757,131.8,2014-04-30,2014,1.1969814300537107,0.4598816216965283,0,0,0
-33.18536111,27.39075,2012-09-20,16193.0,9405.0,12466.5,9768.0,0.1300266927196915,-0.1399766819834024,153.40001,2012-09-30,2012,31.02780532836914,0.4560290899800604,0,0,0
-33.329167,26.0775,2014-05-28,14525.5,9493.5,12425.5,9973.0,0.0814267233413417,-0.1305705998093262,153.3,2014-05-31,2014,1.18276309967041,0.06033105693891206,0,0,0
-33.731111,24.618333,2015-05-07,16119.5,9197.0,11807.5,9622.0,0.1544025495040641,-0.1242828917612886,173.6,2015-04-30,2015,9.630534172058104,0.2056223756965007,0,0,0
-31.905,25.43,2012-03-12,14117.0,10588.5,12976.0,11284.0,0.042114199239656,-0.1013176600394657,173.1,2012-02-29,2012,44.75654983520508,0.20192657659503516,0,0,0
